Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
69007-89675,RB,Jonathan,Jonathan Taylor,Taylor,22.385713849748885,14,10500,IND@ARI,IND,ARI,,,,,,RB/FLEX
69007-45889,WR,Davante,Davante Adams,Adams,16.984615619365986,13,8800,CLE@GB,GB,CLE,,,,,,WR/FLEX
69007-63484,QB,Kyler,Kyler Murray,Murray,22.596363414417613,11,8700,IND@ARI,ARI,IND,,,,,,QB
69007-6894,QB,Aaron,Aaron Rodgers,Rodgers,21.713846059945915,13,8300,CLE@GB,GB,CLE,,,,,,QB
69007-53562,RB,Nick,Nick Chubb,Chubb,15.190909645774148,11,7600,CLE@GB,CLE,GB,,,,,,RB/FLEX
69007-40442,RB,Aaron,Aaron Jones,Jones,13.746153611403246,13,7300,CLE@GB,GB,CLE,,,,,,RB/FLEX
69007-70324,QB,Carson,Carson Wentz,Wentz,16.042857578822545,14,7200,IND@ARI,IND,ARI,,,,,,QB
69007-60858,WR,Christian,Christian Kirk,Kirk,10.329999651227679,14,7200,IND@ARI,ARI,IND,,,,,,WR/FLEX
69007-40687,RB,James,James Conner,Conner,15.349999564034599,14,7100,IND@ARI,ARI,IND,Q,Heel,,,,RB/FLEX
69007-41535,QB,Baker,Baker Mayfield,Mayfield,13.743333180745443,12,6700,CLE@GB,CLE,GB,,,,,,QB
69007-31394,WR,Jarvis,Jarvis Landry,Landry,8.455555386013454,9,6600,CLE@GB,CLE,GB,,,,,,WR/FLEX
69007-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,11.214285714285714,14,6400,IND@ARI,IND,ARI,,,,,,WR/FLEX
69007-45229,RB,Kareem,Kareem Hunt,Hunt,12.375,8,6400,CLE@GB,CLE,GB,IR,Ankle,,,,RB/FLEX
69007-41562,QB,Nick,Nick Mullens,Mullens,9.880000114440918,1,6300,CLE@GB,CLE,GB,,,,,,QB
69007-22994,QB,Case,Case Keenum,Keenum,4.034999847412109,4,6300,CLE@GB,CLE,GB,Q,Illness,,,,QB
69007-93107,RB,AJ,AJ Dillon,Dillon,9.5,14,6200,CLE@GB,GB,CLE,,,,,,RB/FLEX
69007-69017,QB,Jordan,Jordan Love,Love,3.305000066757202,4,6100,CLE@GB,GB,CLE,,,,,,QB
69007-29915,QB,Brett,Brett Hundley,Hundley,0,2,6100,IND@ARI,IND,ARI,,,,,,QB
69007-11500,QB,Colt,Colt McCoy,McCoy,6.0428570338657925,7,6100,IND@ARI,ARI,IND,,,,,,QB
69007-130334,QB,Jalen,Jalen Morton,Morton,,,6000,IND@ARI,IND,ARI,,,,,,QB
69007-61276,QB,James,James Morgan,Morgan,0,1,6000,IND@ARI,IND,ARI,,,,,,QB
69007-39034,QB,Kurt,Kurt Benkert,Benkert,-0.10000000149011612,1,6000,CLE@GB,GB,CLE,,,,,,QB
69007-83079,QB,Kyle,Kyle Lauletta,Lauletta,,,6000,CLE@GB,CLE,GB,,,,,,QB
69007-92560,QB,Sam,Sam Ehlinger,Ehlinger,0.29999999205271405,3,6000,IND@ARI,IND,ARI,,,,,,QB
69007-56286,QB,Trace,Trace McSorley,McSorley,3.1000000635782876,3,6000,IND@ARI,ARI,IND,,,,,,QB
69007-14187,WR,A.J.,A.J. Green,Green,8.676923311673677,13,5900,IND@ARI,ARI,IND,,,,,,WR/FLEX
69007-40647,WR,Marquez,Marquez Valdes-Scantling,Valdes-Scantling,8.133332994249132,9,5900,CLE@GB,GB,CLE,IR,Illness,,,,WR/FLEX
69007-57543,RB,D'Ernest,D'Ernest Johnson,Johnson,7.3111114501953125,9,5900,CLE@GB,CLE,GB,,,,,,RB/FLEX
69007-91426,WR,Donovan,Donovan Peoples-Jones,Peoples-Jones,7.730000305175781,10,5800,CLE@GB,CLE,GB,,,,,,WR/FLEX
69007-29780,TE,Zach,Zach Ertz,Ertz,8.200000217982701,14,5800,IND@ARI,ARI,IND,,,,,,TE/FLEX
69007-83081,RB,Chase,Chase Edmonds,Edmonds,8.84000015258789,10,5800,IND@ARI,ARI,IND,,,,,,RB/FLEX
69007-14257,WR,Randall,Randall Cobb,Cobb,7.236363497647372,11,5500,CLE@GB,GB,CLE,IR,Groin,,,,WR/FLEX
69007-22031,WR,T.Y.,T.Y. Hilton,Hilton,4.7999997820172995,7,5400,IND@ARI,IND,ARI,,,,,,WR/FLEX
69007-40126,TE,Austin,Austin Hooper,Hooper,5.046153728778545,13,5300,CLE@GB,CLE,GB,,,,,,TE/FLEX
69007-55335,TE,David,David Njoku,Njoku,6.391666412353516,12,5200,CLE@GB,CLE,GB,,,,,,TE/FLEX
69007-63625,RB,Nyheim,Nyheim Hines,Hines,5.971428462437221,14,5200,IND@ARI,IND,ARI,,,,,,RB/FLEX
69007-53390,WR,Zach,Zach Pascal,Pascal,5.214285714285714,14,5200,IND@ARI,IND,ARI,,,,,,WR/FLEX
69007-56809,WR,Allen,Allen Lazard,Lazard,6.5,11,5200,CLE@GB,GB,CLE,,,,,,WR/FLEX
69007-93408,WR,Rondale,Rondale Moore,Moore,5.864285605294364,14,5100,IND@ARI,ARI,IND,Q,Ankle,,,,WR/FLEX
69007-39859,TE,Jack,Jack Doyle,Doyle,4.507142748151507,14,5000,IND@ARI,IND,ARI,,,,,,TE/FLEX
69007-16606,WR,DeAndre,DeAndre Hopkins,Hopkins,12.61999969482422,10,5000,IND@ARI,ARI,IND,IR,Knee - mcl,,,,WR/FLEX
69007-72133,WR,Antoine,Antoine Wesley,Wesley,3.7400001525878905,5,4900,IND@ARI,ARI,IND,,,,,,WR/FLEX
69007-104012,WR,Ashton,Ashton Dulin,Dulin,3.0166667302449546,12,4800,IND@ARI,IND,ARI,,,,,,WR/FLEX
69007-45791,WR,Rashard,Rashard Higgins,Higgins,3.5900001525878906,10,4800,CLE@GB,CLE,GB,,,,,,WR/FLEX
69007-64841,WR,Equanimeous,Equanimeous St. Brown,St. Brown,1.933333396911621,6,4700,CLE@GB,GB,CLE,,,,,,WR/FLEX
69007-87662,WR,Anthony,Anthony Schwartz,Schwartz,1.6899999618530273,10,4700,CLE@GB,CLE,GB,,,,,,WR/FLEX
69007-24533,TE,Mo,Mo Alie-Cox,Alie-Cox,3.8857143947056363,14,4700,IND@ARI,IND,ARI,,,,,,TE/FLEX
69007-12533,D,Green Bay,Green Bay Packers,Packers,7.285714285714286,14,4700,CLE@GB,GB,CLE,,,,,,DEF
69007-85762,RB,Eno,Eno Benjamin,Benjamin,3.4200000762939453,5,4600,IND@ARI,ARI,IND,,,,,,RB/FLEX
69007-57909,RB,Marlon,Marlon Mack,Mack,2.3799999237060545,5,4600,IND@ARI,IND,ARI,,,,,,RB/FLEX
69007-89970,WR,Amari,Amari Rodgers,Rodgers,0.549999992052714,12,4600,CLE@GB,GB,CLE,,,,,,WR/FLEX
69007-70282,RB,Demetric,Demetric Felton,Felton,2.4692306518554688,13,4600,CLE@GB,CLE,GB,,,,,,RB/FLEX
69007-72627,RB,Patrick,Patrick Taylor,Taylor,0.8999999761581421,2,4600,CLE@GB,GB,CLE,,,,,,RB/FLEX
69007-64949,WR,Ja'Marcus,Ja'Marcus Bradley,Bradley,4.199999809265137,2,4600,CLE@GB,CLE,GB,,,,,,WR/FLEX
69007-61112,TE,Josiah,Josiah Deguara,Deguara,3.4777776930067272,9,4600,CLE@GB,GB,CLE,,,,,,TE/FLEX
69007-63419,WR,Andy,Andy Isabella,Isabella,1.7999999523162842,1,4600,IND@ARI,ARI,IND,,,,,,WR/FLEX
69007-149710,WR,Mike,Mike Strachan,Strachan,1.7999999523162842,2,4600,IND@ARI,IND,ARI,,,,,,WR/FLEX
69007-69068,RB,Jonathan,Jonathan Ward,Ward,1.3666666348775227,3,4600,IND@ARI,ARI,IND,,,,,,RB/FLEX
69007-69383,WR,Dezmon,Dezmon Patmon,Patmon,0.6000000238418579,2,4500,IND@ARI,IND,ARI,,,,,,WR/FLEX
69007-72718,RB,Benny,Benny LeMay,LeMay,0,1,4500,IND@ARI,IND,ARI,,,,,,RB/FLEX
